EVI.1,EVI.2,EVI.3,EVI.4,EVI.5,EVI.6,EVI.7,EVI.8,EVI.9,EVI.10,EVI.11,EVI.12,EVI.13,EVI.14,EVI.15,EVI.16,EVI.17,EVI.18,EVI.19,EVI.20,EVI.21,EVI.22,EVI.23,mean,max,min,staD,median,sum,longitude,latitude,ano_safra
0.232425,0.2052625,0.1938125,0.2253375,0.2819875,0.311225,0.3430125,0.378375,0.450475,0.57665,0.668375,0.6678,0.5562375,0.4074375,0.3396875,0.4083375,0.5242375,0.6160125,0.631375,0.5199375,0.38395,0.2809,0.205225,0.4090467391,0.668375,0.1938125,0.1582185043,0.38395,9.408075,-52.441643,-12.364498,2009_2010
0.21975,0.1902125,0.1815,0.1879375,0.2248875,0.2726875,0.3142375,0.38825,0.4918125,0.6061,0.689525,0.6711875,0.5383375,0.37955,0.3149875,0.38175,0.4964875,0.593525,0.59565,0.4862375,0.3588875,0.2525875,0.1811625,0.3920543478,0.689525,0.1811625,0.1680510724,0.37955,9.01725,-52.439397,-12.364498,2009_2010
0.2260625,0.19735,0.188175,0.1934875,0.227875,0.263475,0.2951375,0.4033125,0.5406,0.65945,0.7505625,0.7072375,0.5591375,0.4280375,0.3735375,0.4594625,0.5855625,0.6446625,0.6183375,0.4725875,0.3143875,0.2264375,0.1777875,0.4135940217,0.7505625,0.1777875,0.1886127733,0.4033125,9.5126625,-52.437153,-12.364498,2009_2010
0.2838625,0.20995,0.1770125,0.1713375,0.1785375,0.195625,0.21385,0.28125,0.3724625,0.4701375,0.60245,0.6683875,0.68825,0.6867,0.6059625,0.5338625,0.4758375,0.4101875,0.3743,0.33185,0.274525,0.2288375,0.1959125,0.3752646739,0.68825,0.1713375,0.1808169882,0.33185,8.6310875,-52.434908,-12.364498,2009_2010
0.27375,0.2037125,0.169625,0.1632125,0.1590625,0.164075,0.1818125,0.211525,0.26485,0.360375,0.4907125,0.623525,0.7245,0.740125,0.6360625,0.5422625,0.47075,0.3952125,0.396625,0.352,0.28215,0.2447125,0.1978375,0.3586293478,0.740125,0.1590625,0.1885684474,0.28215,8.248475,-52.432662,-12.364498,2009_2010
0.2672125,0.195825,0.165425,0.161675,0.1612125,0.1688375,0.185175,0.230225,0.29795,0.4009375,0.5422,0.6610625,0.7448,0.7764,0.6871625,0.563,0.4718,0.37785,0.3447375,0.325325,0.283375,0.2441,0.212475,0.3682070652,0.7764,0.1612125,0.201026654,0.29795,8.4687625,-52.430417,-12.364498,2009_2010
0.267875,0.2035125,0.1848625,0.187325,0.1866375,0.1888875,0.19255,0.2138625,0.2639875,0.3657875,0.5083875,0.6337,0.7236,0.7220625,0.5983875,0.48175,0.3984875,0.3384,0.3491875,0.343525,0.305125,0.2767125,0.2441625,0.355598913,0.7236,0.1848625,0.1743273128,0.305125,8.178775,-52.428173,-12.364498,2009_2010
0.3280625,0.292325,0.269975,0.25755,0.233475,0.223675,0.2312875,0.2539125,0.3072,0.386325,0.4891125,0.580025,0.6382625,0.6478375,0.5697625,0.482675,0.4265,0.3736625,0.3708375,0.3676875,0.353,0.353075,0.3459375,0.3818331522,0.6478375,0.223675,0.1294434121,0.353075,8.7821625,-52.425928,-12.364498,2009_2010
0.353425,0.3403375,0.3327,0.337625,0.347725,0.3689375,0.3852125,0.400625,0.4288875,0.47445,0.5677375,0.6345375,0.6640125,0.6735875,0.589975,0.4878625,0.4207125,0.370125,0.370775,0.3898375,0.402575,0.4038625,0.40345,0.4412597826,0.6735875,0.3327,0.108524668,0.402575,10.148975,-52.423682,-12.364498,2009_2010
0.234525,0.181725,0.162425,0.1546125,0.1547,0.17265,0.2181125,0.2827875,0.3404125,0.3919375,0.437275,0.491525,0.5628125,0.60635,0.57645,0.473425,0.3636625,0.3002125,0.3182375,0.3862125,0.4276125,0.4150625,0.3506875,0.3479744565,0.60635,0.1546125,0.1395906175,0.3506875,8.0034125,-52.457358,-12.366743,2009_2010
0.215425,0.1729625,0.154275,0.1569,0.1668875,0.192,0.2289,0.2733625,0.3368875,0.41695,0.4953375,0.566425,0.6134,0.6135625,0.554825,0.44465,0.3415875,0.2690125,0.2516625,0.271375,0.277425,0.2653125,0.2326875,0.3266005435,0.6135625,0.154275,0.1511388422,0.271375,7.5118125,-52.455112,-12.366743,2009_2010
0.208775,0.1678875,0.1503125,0.153325,0.165625,0.19445,0.2345,0.2799125,0.34115,0.417825,0.5007875,0.5780125,0.6217,0.60035,0.517725,0.4034625,0.30815,0.2556625,0.2370375,0.2332125,0.2244125,0.2163125,0.2102,0.3139472826,0.6217,0.1503125,0.1530512681,0.2370375,7.2207875,-52.452868,-12.366743,2009_2010
0.2,0.16185,0.1416375,0.149325,0.1634,0.1904125,0.230625,0.2914375,0.4222,0.5087375,0.5542,0.622875,0.6060375,0.5649,0.4929375,0.3826875,0.29145,0.253,0.2748,0.275325,0.2760875,0.2876875,0.2882625,0.3317336957,0.622875,0.1416375,0.1550529148,0.2876875,7.629875,-52.450623,-12.366743,2009_2010
0.200325,0.155275,0.1363625,0.1466,0.156275,0.1754,0.2065875,0.2608625,0.393975,0.5462,0.6603375,0.7252125,0.676025,0.5462625,0.417775,0.325425,0.2941875,0.3221625,0.362775,0.3837125,0.3743875,0.3474,0.32025,0.3536423913,0.7252125,0.1363625,0.175520259,0.325425,8.133775,-52.448377,-12.366743,2009_2010
0.189825,0.1540375,0.139125,0.1479125,0.15615,0.1754,0.1933375,0.2343625,0.3583625,0.501475,0.618925,0.68455,0.6374,0.5099,0.3890125,0.3091625,0.284275,0.3348125,0.4037625,0.4383375,0.426625,0.3767375,0.3213875,0.3471684783,0.68455,0.139125,0.1646516202,0.3348125,7.984875,-52.446132,-12.366743,2009_2010
0.2390125,0.2107375,0.1987875,0.221425,0.2645625,0.288175,0.3085125,0.3596875,0.45955,0.577275,0.6589625,0.642875,0.5137125,0.3730375,0.3236,0.3460125,0.4107375,0.50075,0.5017875,0.437925,0.3587875,0.263325,0.2005875,0.3765141304,0.6589625,0.1987875,0.1394648563,0.3587875,8.659825,-52.443888,-12.366743,2009_2010
0.2215875,0.19125,0.1808,0.1877625,0.2246,0.26075,0.2832375,0.3824375,0.5031375,0.5745,0.632375,0.5757,0.4247,0.3185125,0.2962125,0.391525,0.5245125,0.6041875,0.5736,0.427325,0.2797625,0.1963125,0.1661875,0.3661293478,0.632375,0.1661875,0.1579637746,0.3185125,8.420975,-52.441643,-12.366743,2009_2010
0.2217625,0.193175,0.1829875,0.187575,0.2216625,0.2498875,0.2647375,0.37025,0.497025,0.56835,0.6202375,0.553625,0.3989,0.3122125,0.3141875,0.4142625,0.546575,0.6282375,0.604325,0.46645,0.3244,0.2246625,0.1744375,0.371301087,0.6282375,0.1744375,0.1586238197,0.3244,8.539925,-52.439397,-12.366743,2009_2010
0.224575,0.1910875,0.174175,0.176,0.2109125,0.2403125,0.2594875,0.3696625,0.4893375,0.609175,0.7428625,0.7256625,0.6192125,0.529925,0.477325,0.4521,0.466675,0.498725,0.4479875,0.382225,0.313075,0.216475,0.165525,0.3905434783,0.7428625,0.165525,0.1805866658,0.382225,8.9825,-52.437153,-12.366743,2009_2010
0.2588,0.1996375,0.180075,0.1745875,0.1799,0.188,0.1936875,0.259625,0.3509875,0.455675,0.601775,0.6518,0.6432625,0.6242125,0.5302625,0.449225,0.397,0.344375,0.3180875,0.30165,0.26175,0.2144625,0.180425,0.3460548913,0.6518,0.1745875,0.1661981579,0.30165,7.9592625,-52.434908,-12.366743,2009_2010
0.2703375,0.2000125,0.1640125,0.1567375,0.1505125,0.1453375,0.1552125,0.1913375,0.249825,0.3567875,0.502975,0.6325375,0.7288,0.742675,0.6352,0.5391375,0.469625,0.3974125,0.396375,0.3532,0.280275,0.2409375,0.202375,0.3548538043,0.742675,0.1453375,0.1942834777,0.280275,8.1616375,-52.432662,-12.366743,2009_2010
0.2764875,0.206775,0.1740375,0.1701625,0.1642625,0.16635,0.1791125,0.2076625,0.260075,0.3571875,0.495575,0.6301375,0.732175,0.7531875,0.65275,0.5286125,0.42855,0.3464625,0.3412875,0.333575,0.298275,0.26555,0.221425,0.3560728261,0.7531875,0.1642625,0.1881626586,0.298275,8.189675,-52.430417,-12.366743,2009_2010
0.2721,0.206775,0.1782875,0.1768375,0.170525,0.1723875,0.19655,0.23305,0.27945,0.3737625,0.4984,0.616275,0.7186,0.7448,0.6482375,0.530475,0.4375625,0.320825,0.2784625,0.2734875,0.237075,0.2452375,0.2478,0.3503027174,0.7448,0.170525,0.1849337437,0.2734875,8.0569625,-52.428173,-12.366743,2009_2010
0.3588125,0.31485,0.288025,0.2607375,0.2294375,0.2283125,0.2532625,0.3026,0.3721,0.443575,0.5223,0.5953,0.648925,0.6637625,0.6174125,0.5299125,0.4479375,0.4003375,0.3846875,0.3833625,0.3903375,0.3861125,0.367075,0.408225,0.6637625,0.2283125,0.1322095866,0.3846875,9.389175,-52.425928,-12.366743,2009_2010
0.4569375,0.4449625,0.455025,0.4563125,0.4551125,0.4540875,0.4769125,0.5348375,0.5692875,0.6019375,0.6243125,0.6002375,0.602225,0.5906625,0.552875,0.5424875,0.538075,0.5487875,0.5450625,0.5311375,0.5228125,0.5157625,0.5262,0.5280891304,0.6243125,0.4449625,0.0559165628,0.5348375,12.14605,-52.423682,-12.366743,2009_2010
0.280575,0.216525,0.180375,0.1720875,0.170225,0.185625,0.2111125,0.261575,0.3686125,0.4606,0.54165,0.63945,0.6789875,0.6815375,0.617825,0.473225,0.3503,0.3047625,0.3487125,0.424025,0.4716625,0.4588875,0.3918125,0.3865282609,0.6815375,0.170225,0.1669114276,0.3686125,8.89015,-52.457358,-12.368987,2009_2010
0.2832625,0.2187375,0.183025,0.1815625,0.1877875,0.2018375,0.2176875,0.2533375,0.3553625,0.4613375,0.5645125,0.6730375,0.7066625,0.6935875,0.6160875,0.4710125,0.34395,0.2746375,0.3023625,0.3780125,0.4330875,0.449825,0.405775,0.3850646739,0.7066625,0.1815625,0.1714936916,0.3553625,8.8564875,-52.455112,-12.368987,2009_2010
0.221,0.1856625,0.16945,0.1696625,0.1744875,0.1887625,0.2114,0.2417875,0.3371125,0.4091875,0.47455,0.58405,0.60795,0.60885,0.5521125,0.4146875,0.301725,0.254525,0.309525,0.381725,0.411575,0.3964875,0.32885,0.3450054348,0.60885,0.16945,0.1459986629,0.32885,7.935125,-52.452868,-12.368987,2009_2010
0.20915,0.1788375,0.1667,0.16765,0.1708625,0.18465,0.213375,0.2530125,0.3538875,0.4836375,0.5961125,0.6834125,0.66815,0.5807625,0.4747125,0.3628125,0.293425,0.300075,0.35655,0.4151125,0.44565,0.409625,0.3348625,0.361001087,0.6834125,0.1667,0.1628457825,0.3538875,8.303025,-52.450623,-12.368987,2009_2010
0.219475,0.181,0.1683375,0.1705375,0.1730125,0.1851375,0.2000875,0.2213625,0.3202125,0.4530125,0.56775,0.659625,0.66185,0.5853625,0.4860625,0.40155,0.35785,0.3829625,0.468375,0.529675,0.520725,0.451875,0.3483375,0.3788771739,0.66185,0.1683375,0.1657931383,0.3829625,8.714175,-52.448377,-12.368987,2009_2010
0.215275,0.1834625,0.173775,0.1913125,0.2112875,0.2272,0.235675,0.264875,0.376075,0.51125,0.609125,0.6245875,0.5412375,0.4378125,0.38775,0.400725,0.4460375,0.499075,0.52535,0.5336125,0.4981375,0.423225,0.349925,0.3855125,0.6245875,0.173775,0.1459256705,0.400725,8.8667875,-52.446132,-12.368987,2009_2010
0.229875,0.1989125,0.191775,0.2052625,0.2202,0.2303875,0.24915,0.2910125,0.398975,0.5393625,0.6241,0.6249625,0.5421125,0.418475,0.350225,0.4074625,0.4855625,0.5342125,0.5523125,0.4730875,0.3744625,0.3083125,0.244575,0.3780336957,0.6249625,0.191775,0.1454935932,0.3744625,8.694775,-52.443888,-12.368987,2009_2010
0.2232625,0.191475,0.180925,0.1867375,0.223625,0.2584875,0.2777375,0.3761875,0.4885125,0.5731125,0.633625,0.5599,0.4277625,0.315,0.2814875,0.385275,0.5088375,0.60455,0.63055,0.526525,0.38735,0.2809875,0.2039875,0.3793869565,0.633625,0.180925,0.156796326,0.3761875,8.7259,-52.441643,-12.368987,2009_2010
0.2237625,0.1922625,0.1808875,0.184425,0.2185125,0.252825,0.2575,0.341375,0.46355,0.542575,0.629325,0.599,0.457125,0.3608125,0.3383875,0.4255,0.55265,0.630175,0.60475,0.4668875,0.3219125,0.2204,0.1697,0.3754043478,0.630175,0.1697,0.1613858156,0.341375,8.6343,-52.439397,-12.368987,2009_2010
0.225675,0.1893875,0.17295,0.1749625,0.2097625,0.2391625,0.2560125,0.35915,0.4743125,0.5532,0.6463875,0.64135,0.55645,0.5192125,0.4899625,0.4777125,0.510375,0.527775,0.4939125,0.4168125,0.3206125,0.2283625,0.178725,0.3853141304,0.6463875,0.17295,0.162305223,0.4168125,8.862225,-52.437153,-12.368987,2009_2010
0.2366375,0.193425,0.1765,0.1746875,0.1783625,0.18435,0.18935,0.247425,0.3313125,0.4351125,0.5675,0.6171,0.5967125,0.54885,0.4552625,0.42305,0.4471125,0.4428625,0.4409375,0.383075,0.285575,0.216925,0.169975,0.3453086957,0.6171,0.169975,0.1531012774,0.3313125,7.9421,-52.434908,-12.368987,2009_2010
0.3827125,0.3403125,0.3082625,0.27655,0.2480875,0.2368625,0.2568625,0.3059375,0.365675,0.43825,0.522625,0.59765,0.65685,0.668425,0.6177625,0.5171125,0.4202125,0.3777625,0.3682,0.3803625,0.4025125,0.4013375,0.383425,0.4119021739,0.668425,0.2368625,0.1282349477,0.3827125,9.47375,-52.425928,-12.368987,2009_2010
0.4899125,0.4899125,0.505975,0.5151625,0.5109625,0.4970125,0.496625,0.53045,0.564975,0.5968875,0.6214375,0.60465,0.6022375,0.5967875,0.57255,0.5651375,0.558225,0.5620875,0.5596875,0.5556375,0.55635,0.5523875,0.5562625,0.5504918478,0.6214375,0.4899125,0.0396133168,0.55635,12.6613125,-52.423682,-12.368987,2009_2010
0.2495625,0.1979875,0.17405,0.174475,0.1768625,0.1923625,0.2129125,0.2572375,0.375325,0.4885,0.598375,0.7111,0.7372,0.7200125,0.6334,0.48165,0.375875,0.349775,0.411975,0.4980875,0.5301375,0.5008125,0.4224625,0.4117451087,0.7372,0.17405,0.1874194204,0.411975,9.4701375,-52.457358,-12.371232,2009_2010
0.226525,0.18995,0.174575,0.1752375,0.174525,0.192175,0.2182125,0.2636625,0.38275,0.51785,0.635175,0.734575,0.7622375,0.718075,0.613,0.474325,0.363375,0.32345,0.379925,0.467275,0.505,0.489075,0.4185125,0.4086722826,0.7622375,0.174525,0.1925464899,0.38275,9.3994625,-52.455112,-12.371232,2009_2010
0.230625,0.1849375,0.169975,0.1631625,0.1609875,0.1795,0.2084,0.2428375,0.343125,0.3965625,0.4393875,0.5590375,0.6034375,0.6275625,0.5886875,0.4499375,0.3380375,0.301575,0.3676375,0.4584875,0.5075375,0.5018625,0.4328,0.3676565217,0.6275625,0.1609875,0.155126193,0.3676375,8.4561,-52.452868,-12.371232,2009_2010
0.22345,0.1777375,0.165625,0.1659125,0.166725,0.178325,0.2068,0.2515375,0.35705,0.4173875,0.4613375,0.5658625,0.5923125,0.598375,0.549075,0.4153875,0.352175,0.382,0.477225,0.572925,0.589225,0.539425,0.45185,0.3851184783,0.598375,0.165625,0.1619144453,0.4153875,8.857725,-52.450623,-12.371232,2009_2010
0.222225,0.1800125,0.1679875,0.1670125,0.1684625,0.1719625,0.19235,0.2365375,0.3445,0.4847125,0.616525,0.7320875,0.7515625,0.6777875,0.5445,0.40485,0.348925,0.3865125,0.4810375,0.5569,0.5806125,0.540875,0.446325,0.4088809783,0.7515625,0.1670125,0.1953344455,0.40485,9.4042625,-52.448377,-12.371232,2009_2010
0.2033875,0.1766,0.1656375,0.1797,0.1943875,0.198725,0.2195125,0.264225,0.3726125,0.5171875,0.65385,0.7549125,0.76215,0.686675,0.54875,0.409575,0.3303,0.3208875,0.394175,0.45965,0.4601875,0.4305375,0.35605,0.393898913,0.76215,0.1656375,0.1890886282,0.3726125,9.059675,-52.446132,-12.371232,2009_2010
0.20935,0.180925,0.1685,0.1818625,0.2026125,0.211225,0.2331375,0.2842375,0.3904625,0.531125,0.6656375,0.760575,0.7615625,0.680725,0.5405625,0.401775,0.3215375,0.3033875,0.344225,0.3673875,0.3404375,0.29355,0.2359375,0.3743798913,0.7615625,0.1685,0.1900813513,0.3215375,8.6107375,-52.443888,-12.371232,2009_2010
0.208275,0.1800125,0.1719375,0.1709625,0.177125,0.1937125,0.21405,0.289725,0.4229375,0.557425,0.70125,0.7922875,0.7824625,0.7065625,0.5542875,0.40665,0.33365,0.327025,0.3756375,0.39655,0.351225,0.2811375,0.2141375,0.383001087,0.7922875,0.1709625,0.2042041473,0.33365,8.809025,-52.441643,-12.371232,2009_2010
0.2085375,0.18215,0.1758625,0.1726875,0.1775,0.1947625,0.21435,0.289125,0.416375,0.5543,0.704375,0.782425,0.7598125,0.6784875,0.5557875,0.449075,0.394525,0.3926625,0.3941375,0.3706875,0.3168875,0.24035,0.1855625,0.3830619565,0.782425,0.1726875,0.2015664866,0.3706875,8.810425,-52.439397,-12.371232,2009_2010
0.2165375,0.1753,0.168575,0.1671,0.1741125,0.1917625,0.2102625,0.285025,0.412125,0.547125,0.680125,0.748825,0.7238375,0.6504125,0.5567125,0.465275,0.4170375,0.4104125,0.4036875,0.3733125,0.31465,0.2407125,0.1853875,0.3790570652,0.748825,0.1671,0.1934902849,0.3733125,8.7183125,-52.437153,-12.371232,2009_2010
0.234025,0.1782,0.1590625,0.15345,0.15505,0.1601875,0.1732625,0.2269625,0.3083,0.43205,0.5851125,0.652525,0.656175,0.6064875,0.4777,0.4049875,0.38275,0.37355,0.4064625,0.398825,0.3445875,0.271625,0.2024625,0.3453826087,0.656175,0.15345,0.1661381287,0.3445875,7.9438,-52.434908,-12.371232,2009_2010
